PmtId,InstrId,EndToEndId,TxId,IntrBkSttlmAmt,Ccy,IntrBkSttlmDt,DebtorName,DebtorAccount,DebtorFinInstnId,ClrSysMmbId,PayeeName,PayeeAccount,PayeeFinInstnId,Purpose
PMT423155,IID694162,E2E397487,TX244077,9989.26,CNY,2017-10-23T20:49:26Z,Devpulse,589304903919266676,PT95 7028 8192 5169 9848 4524 9,309,Junette Siggens,6333262384829141480,COBAHKHXXXX,CXPSNL
PMT304946,IID585904,E2E168670,TX118013,8879.18,GHS,2015-02-18T11:56:26Z,Gabcube,3547772507855581,TR25 3091 9FUM U47L 3UOF IV2W NY,960,Lotta MacDearmaid,3549200352906919,COBAAEADXXX ,CXPSNL
PMT221035,IID948643,E2E597644,TX753346,9999.98,IDR,2017-07-30T12:15:29Z,Zoomzone,3531837313066885,AZ20 JKEA NH7V 0FIP AMQP RZGZ BNNS,601,Stern Cayzer,5010120295721487,COBAAEADXXX ,CXMRCH
PMT544727,IID531005,E2E789329,TX544489,9798.05,IDR,2015-05-14T12:21:17Z,Photobug,3589532795842678,NL33 IUTW 8527 2108 25,850,Libby Cuskery,3560729596727917,COBAAEADXXX ,CXBSNS
PMT117793,IID004336,E2E033039,TX409996,9989.49,UAH,2018-08-22T00:48:13Z,Kayveo,201591182092283,GT84 ZTEK TVAG ENNP DC8M PG9Z LG0Z,020,Hunfredo Francello,3564900998157021,COBASGSXXXX,CXPSNL
PMT092407,IID553782,E2E411546,TX797092,9987.29,IDR,2016-07-20T07:23:19Z,Mudo,6331104160006767511,FO93 4306 4207 4044 22,115,Gery Shore,5007663904933907,COBASGSXXXX,CXPSNL
PMT916772,IID260981,E2E044628,TX411876,8848.97,RUB,2011-03-29T21:08:11Z,Eayo,337941921333653,PT90 6319 6848 4188 1367 7438 2,023,Silvester Filipowicz,4936744461802224416,COBAAEADXXX ,CXMRCH
PMT937950,IID770389,E2E329656,TX117183,8576.46,PHP,2018-02-13T12:06:59Z,Gigashots,6304172349430857,EE23 3263 5220 4670 8683,554,Leland Snead,5520675907935547,COBAHKHXXXX,CXPSNL
PMT297725,IID796730,E2E430752,TX985530,8899.74,EUR,2012-05-09T06:39:18Z,Voolia,4508207376181103,HR95 8783 5033 9035 5110 0,119,Weber Kleeman,3581355817334070,COBAAEADXXX ,CXPSNL
PMT667514,IID950011,E2E007398,TX221923,8999.17,PHP,2015-04-27T21:12:48Z,Jaloo,3556050232647757,DK75 6753 6039 8253 88,107,Noble Madeley,4913680383496947,COBAAEADXXX ,CXBSNS
PMT856432,IID630089,E2E988862,TX136219,9998.95,IDR,2017-02-15T08:50:53Z,Zoozzy,491117338364780515,AE70 5876 6050 1268 3868 300,071,Poul Gillbe,6334270968995103,COBACNSXXXX,CXPSNL
PMT891235,IID478707,E2E601320,TX801128,8969.44,IDR,2013-06-29T03:28:46Z,Voonte,677175845334879543,LT82 1414 4096 4413 0588,803,Simonette Ogborne,6304900382164649,COBAAEADXXX ,CXPSNL
PMT312155,IID791802,E2E598396,TX443948,9982.46,BRL,2018-03-08T03:48:53Z,Ooba,3532510698347811,FR81 3018 9961 399F KKDI PHN4 845,281,Rube Smeaton,3529316443375353,COBAAEADXXX ,CXPSNL
PMT101323,IID159935,E2E960474,TX297150,9879.04,PYG,2009-09-04T11:39:55Z,Mycat,3552844968053279,TN34 9684 9672 7942 3895 3873,314,Alverta Maestrini,3542968958860907,COBAAEADXXX ,CXMRCH
PMT812899,IID981453,E2E489165,TX613894,7989.02,CNY,2016-05-11T10:16:55Z,Yambee,56022300158496182,IL29 7709 6151 6351 8278 233,681,Paulette Gioan,371417031548651,COBAAEADXXX ,CXBSNS
PMT322085,IID346673,E2E424643,TX926909,8589.95,BRL,2014-07-18T09:41:44Z,Cogibox,30043801900428,BE12 5712 6729 5688,603,Graig Brunstan,4844860200108321,COBASGSXXXX,CXMRCH
PMT382541,IID701285,E2E283620,TX972918,2299.63,IDR,2016-10-10T19:37:42Z,Agimba,5368678804767190,SK93 5723 3099 2524 2300 1798,819,Fee Kachel,337941989874275,COBAAEADXXX ,CXSALA
PMT480241,IID536883,E2E421765,TX303128,8889.89,ARS,2018-04-26T13:42:45Z,Tagchat,5100131642062633,ME50 8736 0975 8369 6379 74,596,Sean Trowsdale,5602249814163071,COBAAEADXXX ,CXPSNL
PMT417563,IID971172,E2E787908,TX854356,8979.95,NZD,2011-03-12T18:21:25Z,Tazzy,6763839760795331,BE79 0705 2919 7160,700,Andreana Bartozzi,5610171948920939,COBACNSXXXX,CXBSNS
PMT385577,IID941927,E2E034824,TX376389,9798.03,VND,2011-11-01T03:00:22Z,Dynazzy,374477041973833,FR34 1455 5128 82HM HGMU HXNY N86,722,Stanwood Mougeot,4936738459779169844,COBACNSXXXX,CXBSNS
PMT599539,IID522990,E2E950768,TX171561,9897.85,EUR,2018-08-24T11:02:23Z,Tekfly,5602230147093540,SA20 14NX 8CNC J3LP G9ZA 4ADI,556,Fanechka Slyford,30323897303111,COBACNSXXXX,CXPSNL
PMT339617,IID633336,E2E475172,TX770686,7889.01,LAK,2018-06-07T15:41:38Z,Feedspan,5424864145744690,DE71 9019 8364 8075 0397 51,116,Sandye Shovell,5893829716324323,COBACNSXXXX,CXBSNS
PMT388895,IID396877,E2E031418,TX863496,9671.58,THB,2011-02-14T06:38:52Z,Yadel,3589826088677290,IE28 NGTA 4941 7003 6045 90,667,Mackenzie Pawelczyk,201505818153426,COBAAEADXXX ,CXPSNL
PMT848697,IID934362,E2E360948,TX554754,8999.30,ZWL,2015-05-29T11:30:47Z,Roodel,201892666220055,CY35 5001 2382 GYL4 0AHK S5YA JVJY,963,Armando Dixie,3530065730223290,COBAHKHXXXX,CXPSNL
PMT158449,IID074636,E2E690273,TX079968,9999.61,EUR,2014-03-15T21:08:57Z,Snaptags,4908853139367921,EE38 4947 3998 6205 2590,668,Marlowe Ricciardi,201861883290787,COBACNSXXXX,CXSALA
PMT572408,IID525030,E2E776635,TX983084,6888.51,VND,2016-03-22T18:23:17Z,Eimbee,3553905703138821,FR47 6330 4184 88EF S7RH ZBGL U22,464,Kaitlin Syred,3545304931718821,COBAAEADXXX ,CXPSNL
PMT271488,IID551705,E2E615633,TX450337,8799.37,SEK,2010-11-08T13:25:53Z,Twitterbeat,201886568497332,FR89 0457 0572 167R UHO6 JLPP P97,730,Tulley Weatherhogg,5002350849617101,COBASGSXXXX,CXPSNL
PMT255403,IID253255,E2E424750,TX655924,5988.94,SEK,2010-08-02T09:28:13Z,Yata,372301136613223,MT31 UDFK 0405 1PMM 6GFK 0IIE V07J JM9,724,Rori Robben,30389526383451,COBAAEADXXX ,CXBSNS
PMT975346,IID894431,E2E746978,TX885365,9899.76,SEK,2014-08-26T12:01:58Z,Innotype,3558343442582502,TR35 0293 4DTV NZPM V1MS 2LQ9 BZ,144,Sean Bradick,4917693684027648,COBACNSXXXX,CXPSNL
PMT811864,IID779952,E2E771559,TX065434,5998.40,PEN,2015-08-14T22:48:44Z,Dabvine,30210064688442,SE13 7759 3493 7382 8044 8016,019,Patton Sutherel,201472879855904,COBASGSXXXX,CXMRCH
PMT957999,IID270477,E2E585822,TX832851,9889.00,IDR,2016-07-14T06:57:23Z,Mydeo,6304662537801083,BH48 POVX MGIO J3KY RVJU NA,485,Maren Suddards,5602213500413315,COBAAEADXXX ,CXBSNS
PMT661660,IID434174,E2E506620,TX293703,9699.48,COP,2017-09-01T05:50:45Z,Demizz,5602213761726161159,IL68 6579 5367 7524 3477 252,088,Dominique Hairs,30146419927681,COBAAEADXXX ,CXPSNL
PMT371394,IID681734,E2E738894,TX588342,8999.08,VND,2015-05-11T00:50:33Z,Mudo,4017957756276196,IS02 9804 8949 0372 4289 6158 84,798,Leia Adamson,3579017443207898,COBACNSXXXX,CXPSNL
PMT321478,IID107675,E2E326647,TX743516,9999.96,CNY,2011-04-29T00:53:15Z,Wordtune,3559856379204542,IT21 U493 2973 549G 0S1S TBIS 3RC,955,Andrei Swetenham,3534994955790095,COBAAEADXXX ,CXPSNL
PMT519058,IID127816,E2E692238,TX347351,8998.75,IDR,2011-07-05T10:17:48Z,Skajo,3540784082758418,LB73 3190 N1DN SUJP FEH9 MDKW BE8K,121,Skyler Feore,3557982709325526,COBAAEADXXX ,CXPSNL
PMT134173,IID407309,E2E781412,TX284793,9789.88,VND,2014-12-31T19:17:05Z,Tavu,4913307319493273,SI33 7775 8169 3667 672,696,Jens Spurden,67090529719483552,COBASGSXXXX,CXBSNS
PMT108103,IID385498,E2E505564,TX751515,8699.71,EUR,2010-04-30T21:40:30Z,Voonyx,4026235778846257,KW04 LZDO 4JKA HIMP J0JN DBFM QF27 HW,376,Johannes Gibbons,3543552629975002,COBAAEADXXX ,CXMRCH
PMT021489,IID993633,E2E559093,TX393350,9696.97,PHP,2017-12-13T18:25:39Z,LiveZ,493629684481677481,FR89 9633 7888 184Y 1K0T A7RT G32,087,Lou Casseldine,5100139266442379,COBAHKHXXXX,CXPSNL
PMT020734,IID519394,E2E532726,TX010060,9999.09,PHP,2015-10-04T11:04:23Z,Pixonyx,6389505984726808,DK48 8439 4554 2675 09,731,Kris Oldrey,5100142989482706,COBAAEADXXX ,CXMRCH
PMT310629,IID349776,E2E050004,TX818427,9987.43,NOK,2015-05-15T03:48:30Z,Katz,3529881502325623,HR96 4722 1279 7083 5078 7,912,Babette Carrol,337941675246739,COBAAEADXXX ,CXPSNL
PMT726368,IID560876,E2E865416,TX581687,9899.48,IDR,2013-01-02T18:31:03Z,Myworks,3571831769575391,GB98 BOHS 3682 0494 4916 16,206,Winnah Tackle,201945838771924,COBAAEADXXX ,CXPSNL
PMT372033,IID998352,E2E491243,TX782941,9888.03,MNT,2018-02-22T16:36:01Z,Thoughtmix,6387242523209201,IL39 5267 2231 1386 7665 600,962,Nowell Cardis,3560480408923498,COBACNSXXXX,CXBSNS
PMT006960,IID493844,E2E982963,TX761446,6876.23,IDR,2018-06-04T06:24:02Z,Wikido,3539413844130764,IL56 4002 2199 3375 1132 258,386,Georgette Edwards,30114246031473,COBAAEADXXX ,CXPSNL
PMT333259,IID399009,E2E143205,TX886763,9999.58,GTQ,2014-08-09T19:46:52Z,Mydeo,30423394360968,SE58 6552 4478 4290 8967 4499,420,Holli Pagon,3569177000892896,COBASGSXXXX,CXMRCH
PMT867611,IID422489,E2E381669,TX798076,8758.64,EUR,2011-06-21T20:35:45Z,Divavu,3546716946311418,BH93 AAJU SBYZ L8BO NT17 7V,894,Illa Ollivierre,6767406249026932302,COBASGSXXXX,CXPSNL
PMT590689,IID524152,E2E356938,TX021951,9898.54,EUR,2008-12-13T13:14:15Z,Mynte,30453797397010,AL83 6749 0241 S80M ASPU DW1H IILT,733,Giselbert Wolfers,6399292123262429,COBAHKHXXXX,CXPSNL
PMT073515,IID205011,E2E287095,TX346187,9988.36,EUR,2014-08-06T10:31:33Z,Centidel,3540334090705850,GR85 5457 5245 Q8V2 MQWO N9UO ZDO,116,Lorrayne Fullman,676797930267368134,COBAAEADXXX ,CXPSNL
PMT678044,IID592478,E2E847196,TX435884,7896.28,CNY,2011-11-08T22:29:46Z,Feedmix,3578131928099364,TR44 6453 9GA1 F45C PQCV IQZG BO,058,Irwinn Folds,3556121476384900,COBASGSXXXX,CXPSNL
PMT120786,IID062067,E2E208168,TX400111,9989.26,IDR,2010-04-06T00:20:13Z,Zooveo,3579790109514688,TN98 6958 5237 9333 2027 0125,558,Hermie Asee,3553471158245520,COBACNSXXXX,CXBSNS
PMT122507,IID573746,E2E007174,TX602995,8979.62,EGP,2012-02-09T02:10:22Z,Yodo,56022327028953274,PT27 5409 1011 0268 7178 7701 9,370,Bob Mulbry,30153068318659,COBAAEADXXX ,CXSALA
PMT613507,IID210065,E2E381303,TX962881,9967.76,EUR,2011-03-10T22:53:07Z,Agivu,3560345718041697,GB90 FDND 7353 4710 3476 66,602,Tobe Deer,337941395828873,COBAAEADXXX ,CXPSNL
PMT808581,IID691293,E2E044753,TX720812,6898.15,JPY,2015-03-24T15:26:00Z,Quatz,6390680211838515,SK21 2530 8849 3665 1446 8663,891,Mariann Shannon,3575679166516203,COBAAEADXXX ,CXPSNL
PMT238865,IID257863,E2E225702,TX577990,9697.27,EUR,2017-04-27T20:37:37Z,Devshare,6398343046299153,GT80 FLCL MCJL 9TF8 1ICZ VSJC BMO0,106,Dulsea Samber,4913729344491479,COBACNSXXXX,CXBSNS
PMT829141,IID426110,E2E771308,TX778451,9998.57,CNY,2016-03-30T10:39:30Z,Babbleopia,3533215497457931,BE64 9180 9430 9450,606,Flora Thirkettle,6333115524077836559,COBACNSXXXX,CXPSNL
PMT670025,IID367171,E2E035043,TX465270,8599.50,PLN,2010-02-07T03:10:29Z,Roomm,67623421034157879,FI07 7494 0872 3034 61,385,Christoph Hurry,5641826472217815785,COBAAEADXXX ,CXBSNS
PMT562822,IID190479,E2E730612,TX199578,9788.08,EUR,2011-06-08T20:59:52Z,Feedmix,4041373618441525,MR91 2045 3185 4324 2676 3895 714,243,Raquel Watling,502065759058043066,COBACNSXXXX,CXPSNL
PMT063039,IID095711,E2E119862,TX251608,9799.10,JPY,2017-06-08T03:08:58Z,Pixoboo,5602213139866863001,SA41 870F YBSI WQVF FIXR QPYC,311,Hale Corker,5265924666489422,COBACNSXXXX,CXSALA
PMT447791,IID508113,E2E614637,TX405195,9896.26,THB,2015-03-09T19:57:56Z,Thoughtmix,3549292452208627,LT28 2256 6581 5026 1657,662,Agata O'Leahy,4903094806030791816,COBAAEADXXX ,CXBSNS
PMT151738,IID822838,E2E634785,TX293722,8999.92,EUR,2017-07-08T23:28:07Z,Kamba,30386431598926,AE10 3039 3090 2455 7659 043,545,Gus Durak,67094702294911257,COBAAEADXXX ,CXSALA
PMT066593,IID353376,E2E564990,TX170156,7799.40,CNY,2009-03-17T17:55:44Z,Quimba,3582667654716121,TR74 0396 4AKZ FYCC V0D6 Y4NY RB,379,Rochester Ballendine,30419728251071,COBACNSXXXX,CXBSNS
PMT217329,IID196955,E2E303455,TX634705,9984.73,RUB,2016-04-10T20:13:32Z,Tagopia,3588234305977257,FR22 8785 8122 06WC JXNZ MXIS G30,395,Chrystal Beat,3565293873867594,COBAHKHXXXX,CXPSNL
PMT802396,IID629175,E2E242868,TX995393,9989.15,UGX,2018-06-16T09:24:06Z,Photojam,561062191774113958,GL84 9778 4895 5878 45,168,Jemimah Worswick,3573350399667914,COBACNSXXXX,CXPSNL
PMT733299,IID847547,E2E601782,TX657473,8694.55,MXN,2009-10-15T10:08:24Z,Voonte,3580545931288761,DE22 5980 0951 7740 8167 73,304,Estelle Batcock,5018973427133999719,COBAAEADXXX ,CXPSNL
PMT771386,IID392874,E2E846142,TX045093,7789.97,BRL,2012-02-20T12:47:22Z,Tagchat,3539554941996076,ME07 5482 1025 9094 8835 66,528,Lula Peinton,3529347754180611,COBAAEADXXX ,CXBSNS
PMT274053,IID996582,E2E202195,TX945649,9979.29,CNY,2014-04-26T19:34:53Z,Wordware,3589774115126990,MT19 GQNQ 2776 4MKU W9BD ILED PPDL QNY,904,Monica Aldcorne,3528580512033125,COBAAEADXXX ,CXPSNL
PMT461070,IID846616,E2E598271,TX338303,9889.51,PLN,2011-01-24T15:39:16Z,InnoZ,5602223209409050,MD90 OFNC 65YX Z3SI BYY1 9ZZN,756,Hube Ramberg,490586845315322365,COBAHKHXXXX,CXSALA
PMT955848,IID720896,E2E650176,TX577107,9779.08,PHP,2018-02-23T22:17:13Z,Tagopia,3578802249673422,FR93 5238 9328 75HD FKR9 6AG1 047,595,Ronica McLugish,3577708858279552,COBAAEADXXX ,CXPSNL
PMT039944,IID852423,E2E932856,TX946453,9998.27,PLN,2018-03-06T21:43:47Z,Babbleopia,0604718081648600734,RO33 VIVO ZWUJ CYEU B9PX HKDR,903,Holly-anne O'Brogan,503882834757877624,COBACNSXXXX,CXPSNL
PMT086202,IID430773,E2E262006,TX897644,8994.85,MXN,2009-10-04T15:29:40Z,Topdrive,630467741597462364,AL12 0487 5644 FIRD PNLG 881C O57C,162,Candra McCarrison,374622980746035,COBACNSXXXX,CXSALA
PMT938246,IID774535,E2E906042,TX483586,7998.14,GTQ,2011-08-04T11:38:42Z,Vinder,6771459356978231,LB17 4241 PACV UYEX WYLM HZG3 9HQ0,959,Roxanne Philipard,3530094347495596,COBAAEADXXX ,CXBSNS
PMT133576,IID072523,E2E570371,TX726777,9989.78,PHP,2013-07-08T06:20:29Z,Jabberbean,201494515173393,SK25 6388 8918 3805 8235 4195,171,Maia Keywood,5610533598010263,COBAHKHXXXX,CXBSNS
PMT946175,IID714645,E2E042978,TX460041,6998.17,CNY,2015-10-31T07:37:14Z,Skiptube,3558506144339179,BG55 BNDK 3281 13IJ CQW7 AW,461,Audre Clever,201423359093417,COBACNSXXXX,CXPSNL
PMT113969,IID358884,E2E055054,TX738658,9597.96,MWK,2011-05-21T03:31:48Z,Miboo,379723497544809,FR98 0474 8500 09ED DDAM CVHJ A89,341,Jessica Grealy,560222377456130316,COBAAEADXXX ,CXBSNS
PMT324678,IID343976,E2E694601,TX173307,1999.19,CNY,2013-06-26T12:59:20Z,Wikido,4917308721778398,KZ95 874K T7DG XZMX QWKF,990,Cello Attoc,491172877636703757,COBAHKHXXXX,CXPSNL
PMT474302,IID952056,E2E579805,TX593003,8899.13,PHP,2015-03-31T12:44:41Z,Dabshots,3568783256587329,HU37 8333 6190 0839 7898 9150 3863,952,Marjory Bysouth,3585148273043608,COBAAEADXXX ,CXPSNL
PMT068487,IID595319,E2E740991,TX137866,7999.22,TZS,2009-12-16T04:40:01Z,Flashpoint,5602228444500449,NO94 7664 4858 748,303,Hali Slatter,4026707745152712,COBAAEADXXX ,CXBSNS
PMT337270,IID925866,E2E691425,TX259541,8969.66,KPW,2014-02-10T04:07:41Z,Yakitri,6759175616783221,GR56 7497 875X 57AI RPAP COJY CJW,960,Quentin de Clerk,3569351302229673,COBACNSXXXX,CXSALA
PMT164887,IID096663,E2E431258,TX670677,9999.86,IDR,2016-10-24T13:30:41Z,Demimbu,3587962944540745,FR88 1539 9357 372C ALXR WRK7 I45,988,Linc Micco,3568968922743196,COBASGSXXXX,CXPSNL
PMT413563,IID263975,E2E859126,TX916083,8897.48,RUB,2018-08-22T19:21:23Z,Yadel,3531402484935143,KW27 BHFG JBBG SEDF 8TZC SGQ7 BM8W O3,424,Estrellita Laweles,3549877837463663,COBAAEADXXX ,CXPSNL
PMT801841,IID419704,E2E997069,TX140545,9979.13,CNY,2010-03-26T08:44:18Z,Linktype,676323007449065103,BE04 8553 5555 2587,102,Lombard Boog,201636857771032,COBACNSXXXX,CXPSNL
PMT622636,IID974447,E2E766736,TX032004,9976.43,NGN,2012-07-06T13:55:02Z,Talane,30122374537450,PT07 8876 0788 7180 4127 8876 1,288,Jillie Pilger,3531725860855976,COBASGSXXXX,CXMRCH
PMT364733,IID285007,E2E974135,TX130865,9889.93,THB,2013-06-18T09:27:14Z,Quaxo,6395926880701590,IS72 2197 5212 9724 3153 2078 53,073,Aurea Bottjer,675983933310728540,COBAAEADXXX ,CXPSNL
PMT170597,IID545572,E2E404700,TX585883,9989.75,IDR,2014-05-19T03:33:00Z,Demivee,493684965501113959,LT48 1092 8295 5381 8454,916,Golda Arnoult,3531459052265774,COBAAEADXXX ,CXPSNL
PMT782434,IID095496,E2E584746,TX627028,8978.12,ARS,2016-03-27T13:27:57Z,Chatterbridge,3563280596129214,IE83 XCQD 4858 6974 7911 42,629,Trevor Appleby,3556401343511483,COBACNSXXXX,CXPSNL
PMT922825,IID147833,E2E790041,TX578651,9969.76,USD,2009-12-05T01:10:31Z,Blogtags,6333562907719664,FR44 0258 0259 93TB MALY LTVT 758,731,Melisent Nesey,5103505067678477,COBACNSXXXX,CXPSNL
PMT683772,IID033072,E2E621255,TX401336,9899.58,EUR,2010-11-19T08:28:07Z,Centizu,3530242791889000,FI45 8114 6282 0264 17,055,Livvyy Aysik,5602212454852411231,COBACNSXXXX,CXPSNL
PMT189938,IID911738,E2E843093,TX069367,9999.80,IDR,2016-03-06T18:34:48Z,Skivee,3585897980388488,FR65 1740 6571 599H R7SM JMSE 590,961,Valentia Dufton,5020159152507817659,COBACNSXXXX,CXBSNS
PMT833278,IID183832,E2E918669,TX735519,9988.29,IDR,2012-11-11T17:17:30Z,Topicshots,3541506287861948,LT80 8570 0593 4528 5363,660,Zia Tremethack,5445045759479121,COBAAEADXXX ,CXBSNS
PMT592360,IID135999,E2E496382,TX334003,8898.81,NGN,2009-05-11T22:14:16Z,Quinu,4911740999452072,FR32 5869 0294 18WL XSXJ PWIK L42,474,Cecilio Stacy,3535231809986663,COBACNSXXXX,CXBSNS
PMT114849,IID823288,E2E690080,TX323450,3997.99,BRL,2009-01-27T20:59:01Z,Agimba,67097924937888125,GE31 DZ14 7926 8893 9948 07,150,Charleen Kamenar,5100138238301051,COBAAEADXXX ,CXPSNL
PMT406225,IID291170,E2E858777,TX683682,9999.18,JPY,2009-08-01T10:19:04Z,Edgeblab,3554230535874975,MD40 LSU0 O0DX UPCW 70UV 8OJI,966,Phillida Tinn,4905520845184162,COBACNSXXXX,CXPSNL
PMT727703,IID921700,E2E853700,TX922721,9989.70,EUR,2018-10-21T18:24:05Z,Skajo,3552813293958205,MT46 KQAT 8658 5NHI REHX GKDQ SKOQ D7Q,325,Adriana Kluger,3540746438539487,COBAAEADXXX ,CXPSNL
PMT368296,IID234590,E2E268670,TX413188,9998.64,CRC,2011-02-05T08:23:12Z,Jetpulse,3558483792823872,GB41 BEJV 3877 5128 5778 93,634,Mellisa Milsap,4041370289315517,COBAAEADXXX ,CXPSNL
PMT567513,IID961940,E2E911567,TX020203,7999.36,COP,2014-07-08T08:44:09Z,Shuffletag,5175407252600304,FR88 2622 2610 177I TPKE WY6M J69,362,Beret Laval,4026725280878962,COBASGSXXXX,CXPSNL
PMT141474,IID809663,E2E794552,TX853014,9975.44,THB,2011-06-30T08:07:12Z,Babbleset,6761251596327218917,FR75 5150 4885 58JH LRJQ J7FG B28,147,Lane Witt,30266677701444,COBASGSXXXX,CXPSNL
PMT439194,IID531480,E2E352621,TX441294,8899.08,COP,2017-12-28T17:12:02Z,Yakitri,3533114117245950,FR18 9660 4820 17MN LLSB IFNK E30,841,Hercules Wheildon,3581482020707239,COBAHKHXXXX,CXMRCH
PMT971979,IID347434,E2E382111,TX960728,9877.93,CNY,2011-08-11T23:22:31Z,Thoughtblab,3548647100724591,GE41 UD16 1342 5575 1915 52,952,Koren Emanson,4917609785022619,COBAAEADXXX ,CXPSNL
PMT901714,IID654256,E2E450898,TX383062,9998.03,CNY,2015-03-15T21:58:36Z,Eimbee,675924933932837515,TN45 1066 5158 1244 7653 9952,877,Jodie Gravells,3566800509684174,COBAHKHXXXX,CXMRCH
PMT178808,IID479751,E2E557511,TX892517,9987.25,EUR,2010-09-25T16:57:14Z,Oyoloo,3583473478495136,IL02 7175 8116 5553 2197 176,609,Herve Krysztofowicz,4905005794820776,COBAAEADXXX ,CXMRCH
PMT827547,IID319726,E2E794576,TX693180,7999.42,XOF,2018-05-15T00:18:59Z,Gigazoom,3569807594691219,KZ77 9215 3E4K E7VH EKGI,775,Gilbertine Childes,3541053420142977,COBAHKHXXXX,CXBSNS
PMT455876,IID859455,E2E891509,TX478137,9798.03,THB,2014-05-13T13:36:22Z,Jabbersphere,337941911185915,SK08 3226 2505 3618 8289 9146,329,Ivar Grzegorecki,3528266595809678,COBAAEADXXX ,CXBSNS
PMT449339,IID900281,E2E699455,TX913109,9977.02,CNY,2012-01-03T04:06:09Z,Zooveo,201551414696194,FR17 7458 6756 98YS CZWQ NVB6 V62,300,Ashley Liffey,201519217102710,COBAAEADXXX ,CXMRCH
PMT894397,IID164014,E2E971793,TX569878,8978.09,RSD,2013-09-19T18:20:49Z,Centidel,3589067890022066,FR24 2231 5961 36R4 F51E 5K3T J95,644,Skylar Upston,4844554815313364,COBAHKHXXXX,CXSALA
PMT990440,IID087236,E2E698590,TX634926,7799.34,RUB,2010-02-14T21:16:10Z,Agivu,6759084717083467,MK82 413I LUXO CNFH P45,931,Brina Muro,5610758694458976755,COBACNSXXXX,CXSALA
PMT491298,IID427204,E2E330794,TX125396,4957.16,RUB,2017-12-03T18:37:56Z,Browsedrive,3555324305080696,GT85 KNSH I78Z QAMR RWTQ 54WJ JHWC,211,Cristie Pinks,3532434468976917,COBACNSXXXX,CXBSNS
PMT682982,IID266961,E2E865607,TX851177,7986.63,UAH,2009-08-19T18:22:12Z,Buzzster,3571039070946059,LV73 BZJQ WBQ7 PRXQ 15V6 P,908,Gunar Accomb,3576374302257370,COBACNSXXXX,CXPSNL
PMT385282,IID867412,E2E901222,TX748780,7885.69,PAB,2018-06-09T06:52:15Z,Feedmix,3542296906953594,IT76 F451 5449 738Y I7RM RAGT O2H,199,Valeda Matthisson,3529035211088606,COBACNSXXXX,CXBSNS
PMT727406,IID091877,E2E445400,TX161317,8997.45,PHP,2010-12-26T03:56:05Z,Twimm,3543813734701919,FR23 6153 5038 48NQ DJ9V LWOB O59,638,Hogan Shasnan,3530656694047608,COBACNSXXXX,CXMRCH
PMT802657,IID111376,E2E626280,TX690805,9869.83,EUR,2014-08-28T09:31:56Z,Oozz,4405294682683455,KZ89 878V K3MU 5N61 QM6P,923,Julina Goodwyn,633110098088067862,COBAHKHXXXX,CXSALA
PMT820497,IID647717,E2E370230,TX421728,2897.52,THB,2018-08-25T08:45:11Z,Yotz,3538481139143710,FR77 2918 5455 9665 PYW6 POB9 D07,231,Minnaminnie La Batie,3563320621302442,COBASGSXXXX,CXBSNS
PMT162599,IID131990,E2E113375,TX509247,8998.88,TJS,2017-11-21T21:14:59Z,Gigashots,3539821536802211,MD16 A2OQ 5X0A YTAD W3HP ZHIY,920,Chrissy Ply,3559828714111435,COBAAEADXXX ,CXPSNL
PMT173931,IID562624,E2E714497,TX643343,6899.74,PEN,2015-04-22T13:13:28Z,Bubbletube,560224565060225864,GL95 6037 9769 3327 41,829,Brandi Steen,5018780177793508,COBAAEADXXX ,CXPSNL
PMT612740,IID746072,E2E543490,TX292487,7799.41,EUR,2015-06-09T14:42:34Z,Twitterbeat,50382450532022746,BA42 8533 7738 0899 5234,374,Carce Joseland,3582314553672408,COBAAEADXXX ,CXPSNL
PMT895549,IID476085,E2E342524,TX640203,9899.32,CNY,2009-03-03T19:01:49Z,Topiczoom,36452626515556,BH42 SAGR GNEN AEP7 3FOY 9D,949,Lorelei Donahue,6762692479466974605,COBASGSXXXX,CXPSNL
PMT852913,IID555679,E2E705179,TX302060,6999.91,PHP,2013-01-15T02:12:25Z,Quimm,30280622609099,FR56 6718 1733 87RP FZIY SADR 390,114,Trefor Sanham,3582773144522119,COBAAEADXXX ,CXSALA
PMT608994,IID661738,E2E089891,TX899425,8997.67,PHP,2016-06-12T01:52:17Z,Oyonder,4844097212182974,DO15 ISM3 1255 1183 7354 1663 3292,778,Edeline Colston,3555698392395145,COBAHKHXXXX,CXBSNS
PMT374136,IID484792,E2E739045,TX595059,9969.62,PHP,2016-03-07T20:56:57Z,Jaxbean,633455752358736993,BG43 ORLU 5813 40AR 4HXD 99,466,Sean Scardafield,3563739274775366,COBACNSXXXX,CXMRCH
PMT663939,IID877204,E2E038141,TX700353,9787.47,BBD,2012-09-28T08:44:09Z,Edgewire,4026975244059817,AT80 9031 5965 2245 7368,140,Darell Houselee,373175302555650,COBAAEADXXX ,CXPSNL
PMT532677,IID295466,E2E531986,TX775412,9898.45,CNY,2017-05-01T18:56:41Z,Camimbo,4041371816935,SI32 9252 2915 5256 492,773,Minerva Jenner,3528802060548779,COBAHKHXXXX,CXPSNL
